time,e Jup calc,e Jup Runge-Kutta,e Jup Bulirsch-Stoer,e Sat calc,e Sat Runge-Kutta,e Sat Bulirsch-Stoer
159160,0.038870694,0.043582416,0.051714554,0.074025155,0.066370099,0.061595604
159170,0.038888458,0.043854888,0.051494466,0.074009092,0.067480056,0.064612715
159180,0.038906228,0.044979516,0.051980459,0.073993007,0.066668444,0.062590049
159190,0.038924003,0.045086922,0.051908054,0.073976901,0.06486004,0.061093237
159200,0.038941783,0.04446849,0.051613202,0.073960772,0.067755183,0.063280799
159210,0.038959568,0.044075586,0.051875972,0.073944622,0.068410728,0.061689696
159220,0.038977359,0.043720262,0.051918029,0.07392845,0.06728274,0.060600482
159230,0.038995155,0.043976165,0.051551999,0.073912256,0.068602609,0.061732975
159240,0.039012956,0.045201573,0.051584743,0.07389604,0.066554072,0.06060945
159250,0.039030762,0.045344409,0.05176203,0.073879802,0.06460749,0.060058405
159260,0.039048574,0.044725731,0.051343594,0.073863542,0.067432829,0.060080292
159270,0.03906639,0.044338013,0.051163769,0.07384726,0.06795692,0.059369303
159280,0.039084212,0.043931069,0.051466604,0.073830957,0.067895166,0.059475857
159290,0.039102039,0.044186156,0.051059808,0.073814631,0.069513726,0.058688188
159300,0.03911987,0.045448113,0.050719375,0.073798284,0.066341455,0.058244448
159310,0.039137707,0.045621849,0.051090093,0.073781915,0.064151104,0.059140844
159320,0.039155548,0.044996859,0.050787676,0.073765523,0.066680022,0.057907999
159330,0.039173394,0.044632353,0.050343133,0.07374911,0.06700164,0.057431514
159340,0.039191246,0.044191818,0.050704482,0.073732675,0.067983771,0.059158033
159350,0.039209102,0.044427613,0.050609721,0.073716218,0.070088462,0.05768743
159360,0.039226962,0.045700164,0.050109794,0.073699739,0.0662133,0.05687768
159370,0.039244828,0.045887665,0.05041335,0.073683238,0.06380954,0.059440748
159380,0.039262698,0.045273357,0.05060588,0.073666715,0.065796344,0.058011763
159390,0.039280573,0.044939368,0.050099502,0.07365017,0.065738634,0.056748785
159400,0.039298452,0.044468289,0.050309192,0.073633603,0.067530712,0.060128852
159410,0.039316336,0.044700486,0.050795284,0.073617014,0.070064711,0.05887879
159420,0.039334225,0.045923672,0.050332688,0.073600404,0.065923418,0.057176569
159430,0.039352118,0.046124485,0.0504254,0.073583771,0.063397782,0.061045314
159440,0.039370016,0.045546979,0.051134767,0.073567116,0.064744705,0.059857418
159450,0.039387918,0.045208901,0.050765015,0.07355044,0.064326567,0.057681939
159460,0.039405825,0.044744756,0.050743539,0.073533741,0.06684105,0.061640839
159470,0.039423736,0.044964735,0.051564655,0.07351702,0.069700417,0.060511292
159480,0.039441651,0.046102481,0.051314691,0.073500278,0.06570964,0.058109106
159490,0.039459571,0.046337335,0.051179504,0.073483513,0.063146444,0.061882659
159500,0.039477495,0.045780901,0.051981829,0.073466727,0.063620695,0.060815608
159510,0.039495423,0.045428005,0.051865356,0.073449918,0.062709242,0.058469937
159520,0.039513356,0.044981157,0.051612155,0.073433087,0.065682864,0.061769183
159530,0.039531292,0.045176862,0.052275553,0.073416235,0.068717194,0.060679909
159540,0.039549233,0.046233419,0.052306592,0.07339936,0.065387468,0.058407715
159550,0.039567178,0.046497738,0.05195605,0.073382464,0.063179318,0.060970713
159560,0.039585127,0.045972192,0.052388152,0.073365545,0.062772244,0.05993434
159570,0.03960308,0.045591232,0.052547947,0.073348604,0.06134492,0.057946055
159580,0.039621037,0.045175404,0.0521409,0.073331642,0.064487005,0.059758717
159590,0.039638999,0.045329225,0.052302108,0.073314657,0.06741322,0.058870339
159600,0.039656964,0.046267429,0.052541173,0.07329765,0.064889205,0.057416752
159610,0.039674933,0.046593895,0.052126341,0.073280622,0.063250881,0.058503301
159620,0.039692906,0.046113633,0.052036909,0.073263571,0.061999725,0.057716309
159630,0.039710883,0.045693012,0.052317463,0.073246498,0.060178181,0.056841231
159640,0.039728863,0.045330227,0.051947989,0.073229403,0.063349034,0.057201959
159650,0.039746848,0.045388913,0.051652732,0.073212286,0.066030604,0.056410281
159660,0.039764836,0.046214027,0.051943342,0.073195147,0.064500972,0.056312706
159670,0.039782828,0.046610316,0.051670065,0.073177986,0.063696405,0.05610868
159680,0.039800824,0.046187853,0.051225651,0.073160803,0.061730751,0.055188473
159690,0.039818823,0.045755785,0.051491726,0.073143598,0.059381863,0.05607606
159700,0.039836826,0.045418307,0.051367337,0.073126371,0.06220589,0.055572594
159710,0.039854832,0.045362648,0.05085417,0.073109122,0.064408837,0.054361846
159720,0.039872842,0.046088428,0.051071858,0.073091851,0.063964861,0.056177727
159730,0.039890856,0.04654195,0.051132195,0.073074557,0.064250722,0.055610595
159740,0.039908873,0.046233483,0.050625541,0.073057242,0.06193016,0.053920702
159750,0.039926894,0.045786762,0.050777397,0.073039904,0.059248665,0.056493647
159760,0.039944918,0.045452484,0.051039988,0.073022545,0.061526423,0.056083848
159770,0.039962945,0.045274532,0.050591155,0.073005163,0.063101923,0.05392669
159780,0.039980976,0.045896224,0.050661671,0.072987759,0.063549689,0.057047782
159790,0.03999901,0.046433949,0.051134181,0.072970333,0.06486385,0.056984969
159800,0.040017048,0.046255721,0.050789356,0.072952885,0.062395179,0.054442216
159810,0.040035088,0.045797942,0.050762306,0.072935415,0.059529214,0.057845509
159820,0.040053132,0.045461423,0.051411491,0.072917923,0.061085668,0.058106842
159830,0.04007118,0.045162396,0.051199752,0.072900409,0.062003097,0.05524247
159840,0.04008923,0.045695107,0.051064272,0.072882873,0.063311621,0.058583201
159850,0.040107284,0.046307462,0.051803599,0.072865314,0.065606363,0.058950876
159860,0.04012534,0.046262144,0.051724617,0.072847733,0.063270087,0.055890599
159870,0.0401434,0.045815033,0.05149859,0.072830131,0.060431096,0.059023581
159880,0.040161463,0.045460747,0.052226967,0.072812506,0.061042392,0.059393219
159890,0.040179528,0.045083001,0.052260163,0.072794859,0.061137856,0.056323803
159900,0.040197597,0.04552043,0.051967735,0.07277719,0.06310087,0.059184743
159910,0.040215669,0.046220792,0.052587092,0.072759498,0.066112696,0.059480461
159920,0.040233743,0.046294993,0.052703816,0.072741785,0.064112111,0.056553423
159930,0.040251821,0.045840766,0.052363603,0.07272405,0.061649019,0.058941368
159940,0.040269901,0.045491511,0.052786806,0.072706292,0.061371147,0.058984291
159950,0.040287985,0.045052498,0.052968238,0.072688512,0.060684631,0.056384896
159960,0.040306071,0.045395765,0.052611798,0.07267071,0.063202959,0.058184296
159970,0.040324159,0.046222762,0.052794848,0.072652886,0.066560276,0.058047049
159980,0.040342251,0.046365691,0.053020213,0.07263504,0.064891058,0.056001329
159990,0.040360345,0.04592006,0.052680588,0.072617171,0.062994254,0.057269031
160000,0.040378442,0.045574794,0.052621993,0.072599281,0.061833906,0.057029266
160010,0.040396541,0.045075141,0.052864466,0.072581368,0.060367656,0.055728855
160020,0.040414644,0.045350584,0.052561386,0.072563433,0.063246217,0.056412167
160030,0.040432748,0.046301268,0.052296709,0.072545476,0.066645899,0.055913176
160040,0.040450855,0.046500017,0.052544808,0.072527497,0.065397259,0.055376578
160050,0.040468965,0.046074105,0.052308723,0.072509495,0.064432446,0.055568819
160060,0.040487077,0.045708784,0.051895611,0.072491472,0.062609035,0.054799965
160070,0.040505192,0.045171016,0.052133817,0.072473426,0.060395756,0.055091644
160080,0.040523309,0.045392195,0.052004523,0.072455358,0.063344574,0.055104478
160090,0.040541429,0.046469995,0.051509882,0.072437268,0.066356281,0.054047828
160100,0.040559551,0.046691436,0.051703616,0.072419155,0.065432464,0.055159287
160110,0.040577675,0.046278582,0.051718222,0.072401021,0.065442456,0.055223862
160120,0.040595801,0.045907231,0.051227242,0.072382864,0.063241969,0.05368586
160130,0.04061393,0.045322495,0.05134399,0.072364685,0.060554024,0.055389718
160140,0.040632061,0.045519089,0.051537755,0.072346484,0.063531038,0.055696369
160150,0.040650194,0.046710239,0.05112431,0.072328261,0.065903705,0.053560322
160160,0.040668329,0.046919205,0.051140245,0.072310015,0.065251724,0.05576366
160170,0.040686467,0.046538313,0.051527587,0.072291747,0.066159449,0.056547832
160180,0.040704606,0.046140841,0.05122667,0.072273457,0.06378369,0.053818376
160190,0.040722748,0.045521592,0.051124916,0.072255145,0.060736597,0.056464748
160200,0.040740892,0.045717685,0.051699493,0.07223681,0.063481358,0.057711475
160210,0.040759038,0.046969439,0.051524404,0.072218454,0.064925421,0.054451384
160220,0.040777185,0.047180724,0.051314512,0.072200075,0.064587961,0.057285272
160230,0.040795335,0.046826787,0.052026102,0.072181674,0.066410598,0.058779675
160240,0.040813487,0.04640849,0.051976183,0.07216325,0.064178257,0.055145335
160250,0.04083164,0.045773844,0.05168027,0.072144805,0.061158514,0.05793544
160260,0.040849795,0.04594945,0.052430952,0.072126337,0.063555819,0.059509246
160270,0.040867953,0.047225586,0.052486522,0.072107847,0.063818718,0.055802023
160280,0.040886112,0.047433628,0.052135386,0.072089334,0.063591105,0.05838996
160290,0.040904272,0.0471194,0.052818145,0.0720708,0.066063644,0.059847084
160300,0.040922435,0.046708958,0.052964061,0.072052243,0.064017528,0.05638558
160310,0.040940599,0.046040075,0.052586984,0.072033664,0.061422576,0.058566807
160320,0.040958765,0.04619588,0.05310322,0.072015062,0.063527047,0.059724335
160330,0.040976933,0.0474485,0.053328854,0.071996439,0.062582263,0.056619967
160340,0.040995102,0.047661194,0.052946878,0.071977793,0.062479469,0.058248855
160350,0.041013273,0.047396144,0.053212643,0.071959125,0.065440513,0.059079736
160360,0.041031445,0.04698899,0.053505041,0.071940434,0.063597273,0.056525879
160370,0.041049619,0.046312781,0.053151413,0.071921722,0.061649939,0.057598205
160380,0.041067795,0.046430649,0.053133319,0.071902987,0.063437634,0.058159753
160390,0.041085972,0.047611364,0.053473319,0.071884229,0.06113509,0.056307901
160400,0.04110415,0.047860937,0.053180606,0.07186545,0.061068787,0.05692172
160410,0.04112233,0.047626866,0.052904781,0.071846648,0.064352504,0.057234284
160420,0.041140511,0.047247682,0.053251502,0.071827824,0.06274542,0.056016146
160430,0.041158694,0.046563973,0.053040618,0.071808978,0.061751871,0.056227174
160440,0.041176877,0.046621645,0.05258182,0.071790109,0.063453446,0.056250545
160450,0.041195063,0.04771422,0.052884561,0.071771218,0.059917773,0.055628787
160460,0.041213249,0.047989311,0.052780339,0.071752305,0.059806153,0.05565253
160470,0.041231437,0.047803114,0.052252741,0.071733369,0.063138215,0.055327381
160480,0.041249626,0.047468496,0.052447724,0.071714411,0.061564651,0.055372385
160490,0.041267816,0.046769098,0.052481922,0.071695431,0.061528467,0.055550644
160500,0.041286007,0.04677823,0.051988738,0.071676429,0.063305293,0.054678793
160510,0.0413042,0.047734539,0.052023104,0.071657404,0.058827857,0.05535063
160520,0.041322393,0.048031793,0.052209967,0.071638357,0.058641099,0.055886881
160530,0.041340588,0.047905779,0.051821693,0.071619287,0.061869788,0.054143683
160540,0.041358783,0.047629443,0.051694643,0.071600195,0.060298135,0.055427596
160550,0.04137698,0.04694449,0.052043045,0.071581081,0.061287502,0.056460231
160560,0.041395177,0.046882401,0.051786274,0.071561945,0.063287609,0.053873244
160570,0.041413376,0.047675209,0.051540701,0.071542786,0.058182274,0.055744973
160580,0.041431575,0.047997028,0.052040836,0.071523605,0.057769523,0.057427082
160590,0.041449776,0.047941122,0.051908155,0.071504402,0.060599694,0.054209079
160600,0.041467977,0.047743898,0.051585796,0.071485176,0.058941286,0.056438723
160610,0.041486179,0.047058121,0.05220834,0.071465928,0.060811291,0.058599125
160620,0.041504382,0.046932788,0.052188371,0.071446658,0.063140493,0.05491243
160630,0.041522585,0.047552364,0.05182825,0.071427365,0.058023265,0.057153932
160640,0.04154079,0.047874863,0.052512834,0.07140805,0.057550542,0.05947233
160650,0.041558995,0.047940527,0.052599607,0.071388713,0.059785027,0.055698888
160660,0.041577201,0.047810691,0.052232701,0.071369353,0.057915497,0.05779487
160670,0.041595407,0.047120302,0.052881956,0.071349971,0.060361291,0.060097176
160680,0.041613614,0.046943243,0.053063277,0.071330567,0.062886619,0.056555137
160690,0.041631822,0.047364758,0.052706564,0.07131114,0.058228584,0.058355149
160700,0.041650031,0.047703294,0.053222844,0.071291691,0.057734096,0.060415939
160710,0.041668239,0.047916113,0.05349377,0.071272219,0.059158774,0.057226467
160720,0.041686449,0.047845974,0.05315906,0.071252725,0.057137747,0.058531142
160730,0.041704659,0.047162643,0.053459754,0.071233209,0.060078066,0.060173041
160740,0.041722869,0.046921388,0.053820953,0.07121367,0.062752821,0.057433675
160750,0.04174108,0.04717047,0.05350982,0.071194109,0.059014407,0.058266817
160760,0.041759291,0.047522799,0.053546583,0.071174526,0.058612715,0.059640595
160770,0.041777503,0.047890444,0.053973954,0.07115492,0.059004563,0.057364358
160780,0.041795715,0.047871874,0.053702615,0.071135292,0.056676509,0.057805083
160790,0.041813927,0.047185534,0.053492534,0.071115642,0.059771357,0.059046763
160800,0.04183214,0.04690867,0.053929716,0.071095969,0.062370718,0.05716285
160810,0.041850353,0.047002993,0.053720634,0.071076274,0.059893834,0.057223148
160820,0.041868566,0.04736271,0.053351435,0.071056556,0.059894637,0.058255074
160830,0.041886779,0.047903713,0.053706291,0.071036816,0.059344079,0.056716852
160840,0.041904993,0.047904648,0.05357832,0.071017054,0.056760945,0.056573217
160850,0.041923206,0.04722743,0.053140667,0.070997269,0.059736457,0.05727972
160860,0.04194142,0.046916829,0.053341667,0.070977462,0.062040137,0.056192155
160870,0.041959634,0.046880897,0.053318822,0.070957632,0.060773578,0.056121375
160880,0.041977848,0.047278616,0.052880663,0.07093778,0.061264699,0.056231953
160890,0.041996062,0.047960454,0.052904595,0.070917906,0.059801587,0.055851135
160900,0.042014276,0.047980365,0.053017593,0.070898009,0.056992694,0.056067958
160910,0.04203249,0.047321563,0.052621855,0.07087809,0.059671457,0.055236298
160920,0.042050704,0.046963304,0.05247679,0.070858148,0.061656467,0.055569886
160930,0.042068919,0.046844475,0.052736362,0.070838184,0.061617828,0.056299088
160940,0.042087132,0.047273518,0.052417271,0.070818198,0.062702507,0.054429971
160950,0.042105346,0.048072203,0.052137082,0.070798189,0.060596623,0.0554098
160960,0.04212356,0.048113579,0.0525394,0.070778158,0.057532656,0.056812616
160970,0.042141774,0.04746297,0.052326268,0.070758104,0.059594172,0.054083566
160980,0.042159987,0.047067976,0.051961243,0.070738028,0.061049354,0.055607346
160990,0.0421782,0.046885189,0.052489665,0.07071793,0.062017565,0.057696668
161000,0.042196413,0.047361353,0.05239348,0.070697809,0.063644014,0.054359754
161010,0.042214626,0.048248178,0.051986606,0.070677665,0.061346918,0.056085427
161020,0.042232838,0.048296376,0.052591408,0.0706575,0.05822549,0.058641699
161030,0.04225105,0.047660062,0.052625409,0.070637311,0.059525824,0.055001754
161040,0.042269261,0.04720606,0.052212303,0.070617101,0.060425298,0.056606693
161050,0.042287473,0.047008403,0.052817198,0.070596868,0.062212173,0.059353869
161060,0.042305684,0.047545789,0.052997574,0.070576612,0.064202189,0.055840089
161070,0.042323894,0.048461045,0.052611985,0.070556334,0.06198056,0.057239754
161080,0.042342104,0.048542906,0.053116222,0.070536034,0.058877975,0.059935201
161090,0.042360313,0.04790505,0.05344162,0.070515711,0.059203528,0.056826018
161100,0.042378522,0.047375139,0.053097513,0.070495366,0.059571082,0.057839805
161110,0.042396731,0.047202082,0.053418147,0.070474998,0.062002063,0.060279034
161120,0.042414939,0.047775495,0.053868518,0.070454608,0.064206766,0.057506822
161130,0.042433146,0.048704921,0.053574077,0.070434195,0.062409712,0.058027486
161140,0.042451353,0.048812084,0.053674289,0.07041376,0.059702065,0.06021752
161150,0.042469559,0.048171128,0.054210639,0.070393303,0.058977649,0.057769891
161160,0.042487764,0.047585049,0.05396491,0.070372823,0.058693545,0.057914045
161170,0.042505969,0.047437101,0.053863465,0.070352321,0.061430584,0.060046898
161180,0.042524173,0.048035987,0.05439897,0.070331796,0.063569441,0.057824363
161190,0.042542376,0.04894106,0.054204347,0.070311248,0.062339632,0.057670408
161200,0.042560578,0.049056749,0.053961517,0.070290679,0.060306463,0.059737345
161210,0.04257878,0.048452725,0.054397795,0.070270086,0.058604937,0.057539429
161220,0.042596981,0.047814052,0.054264961,0.070249472,0.057730137,0.057115021
161230,0.04261518,0.047709457,0.053949273,0.070228835,0.060741529,0.058890049
161240,0.04263338,0.0483038,0.054225099,0.070208175,0.06270076,0.056955356
161250,0.042651578,0.04914283,0.054159475,0.070187493,0.062034471,0.056499965
161260,0.042669775,0.049269932,0.05380907,0.070166788,0.060824833,0.057764825
161270,0.042687971,0.048719386,0.05390681,0.070146061,0.058205605,0.05637717
161280,0.042706166,0.048053252,0.053923259,0.070125312,0.056644797,0.056132755
161290,0.042724361,0.047975992,0.053559899,0.07010454,0.059720281,0.05660376
161300,0.042742554,0.048548349,0.053493918,0.070083745,0.061326164,0.055840659
161310,0.042760746,0.049308294,0.053620313,0.070062928,0.061266672,0.055938253
161320,0.042778937,0.049420357,0.053273315,0.070042089,0.061177188,0.055353686
161330,0.042797127,0.048961052,0.05306612,0.070021227,0.058017128,0.055294679
